"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"DGUOK",-0.0940434912385646,5.38814188473461,-0.228862757935241,0.824153791826774,0.999950192382521,-4.66618516207346,"No"
"ABHD17B",-0.0425374514681209,4.89409852601385,-0.228644273694196,0.824318444182592,0.999950192382521,-4.66619283286307,"No"
"AREL1",0.0835598733343446,4.97509664818613,0.228477062184858,0.824444462936027,0.999950192382521,-4.66619869867065,"No"
"RPL26L1",0.0812943103580945,5.73172015997783,0.228467283561192,0.824451832748863,0.999950192382521,-4.66619904157646,"No"
"NRF1",-0.0562867039398398,4.1500893718055,-0.228163054020608,0.824681129198416,0.999950192382521,-4.6662097027849,"No"
"SLC39A9",0.0775696721070993,5.35889979696974,0.228136846431507,0.824700882565469,0.999950192382521,-4.66621062053525,"No"
"MIER3",0.0659677068871014,3.79133196952918,0.22800351283096,0.824801381720393,0.999950192382521,-4.66621528808018,"No"
"NUDT15",-0.105869110985085,4.18181252459698,-0.227706478565334,0.825025281113412,0.999950192382521,-4.66622567661668,"No"
"P2RY8",0.0858590721753298,5.38173347934736,0.227553894873734,0.825140302626506,0.999950192382521,-4.66623100795808,"No"
"EXOSC1",0.087836893993388,5.62090146167775,0.227540247952186,0.825150590242385,0.999950192382521,-4.66623148461718,"No"
"MCM7",0.0396321221593334,5.33086417802532,0.227171145111958,0.825428848677747,0.999950192382521,-4.66624436601629,"No"
"ANKRD54",0.0429508828829857,4.27547971013,0.227166686256254,0.825432210267898,0.999950192382521,-4.66624452150176,"No"
"RWDD2B",-0.0841269288476969,5.79292493058741,-0.22713878855945,0.82545324279513,0.999950192382521,-4.66624549425901,"No"
"ACAP3",0.0553216272587784,4.46666423173826,0.227075704873373,0.825500803155318,0.999950192382521,-4.66624769347596,"No"
"NCL",0.0895011756474595,9.10965893214171,0.227008120422042,0.825551757590514,0.999950192382521,-4.66625004893486,"No"
"CHRNA10",-0.0413732584272957,4.16542249101685,-0.226674904920165,0.825802993805388,0.999950192382521,-4.66626165215829,"No"
"LRTOMT",0.0732376687320953,4.17169294518462,0.226474498106379,0.825954105677383,0.999950192382521,-4.66626862268765,"No"
"PLD4",-0.0483188300885136,3.62481694500528,-0.226467175291283,0.825959627411282,0.999950192382521,-4.66626887727479,"No"
"AP5M1",0.0890310099795899,4.76071095006681,0.226305425211001,0.826081596872336,0.999950192382521,-4.66627449867135,"No"
"SELENOM",0.0394188619426976,3.95429539269228,0.226256578560335,0.826118431207819,0.999950192382521,-4.66627619549524,"No"
"SMIM8",-0.0863810712031903,4.97701640251355,-0.226205556707483,0.826156906302947,0.999950192382521,-4.66627796749802,"No"
"RASGRP1",0.0946174993487885,4.83188509422418,0.226188425801703,0.826169824666604,0.999950192382521,-4.66627856237132,"No"
"RHCG",0.0664259739137449,3.49651673367044,0.226187109985947,0.826170816921531,0.999950192382521,-4.6662786080614,"No"
"MCMBP",-0.093139819182305,4.77606611288686,-0.226135464528068,0.826209762951251,0.999950192382521,-4.66628040118069,"No"
"LRRC75B",0.0642904639620738,5.4058075887511,0.225809906456212,0.826455279068123,0.999950192382521,-4.66629169526186,"No"
"EIF4E",0.0480600855170614,5.88642820421826,0.225644261684106,0.826580205955956,0.999950192382521,-4.66629743560597,"No"
"APOA2",-0.0445495482781677,12.6941288117088,-0.225640230855177,0.826583246013139,0.999950192382521,-4.66629757524112,"No"
"TINF2",0.0530587517759695,5.60540500392114,0.225577694421516,0.826630411476337,0.999950192382521,-4.66629974130271,"No"
"SNHG12",-0.0763278300496371,5.35169714232076,-0.225547780494967,0.826652973051948,0.999950192382521,-4.66630077721744,"No"
"BLVRA",-0.0701499509454875,4.67829520458733,-0.225489488881218,0.826696938029911,0.999950192382521,-4.66630279546083,"No"
"KCNC2",0.0525557910118515,5.00200293719757,0.225281842858243,0.82685355499342,0.999950192382521,-4.66630998068556,"No"
"SNCAIP",-0.125521442675966,4.26846953933004,-0.22525576132278,0.826873227558406,0.999950192382521,-4.66631088273307,"No"
"GLTPD2",-0.0506363051405128,4.12963373844611,-0.225249292153711,0.826878107089568,0.999950192382521,-4.66631110645783,"No"
"NDUFS5",-0.0748319797717745,8.12901992616635,-0.225024329526886,0.827047795619317,0.999950192382521,-4.66631888247958,"No"
"CD79A",-0.0553641700370022,5.25066155701731,-0.22501339181506,0.827056046139747,0.999950192382521,-4.66631926035686,"No"
"TBL2",0.0435997767849985,5.70990792025951,0.224933508652243,0.827116304183314,0.999950192382521,-4.66632201962403,"No"
"SGF29",-0.056937018775975,5.61184295429552,-0.224733089151221,0.827267491338197,0.999950192382521,-4.66632893814943,"No"
"PPA2",-0.0623069634375266,5.24350594322149,-0.224660101499795,0.827322551701054,0.999950192382521,-4.66633145619954,"No"
"SLC3A1",-0.110023198274174,5.21446592151181,-0.224314331553681,0.827583406908975,0.999950192382521,-4.66634337426717,"No"
"NANS",0.04235731831597,5.59102704981912,0.224244379868222,0.827636182470413,0.999950192382521,-4.66634578319012,"No"
"AK9",-0.0973823461069205,4.46426445925677,-0.224192068743483,0.827675649580129,0.999950192382521,-4.66634758414515,"No"
"USP7",-0.0574235917627739,5.4129887310365,-0.224103976829836,0.827742113334594,0.999950192382521,-4.66635061602305,"No"
"SH3BP2",-0.0788023153679864,5.11514063847311,-0.224080137973585,0.827760099569747,0.999950192382521,-4.6663514362894,"No"
"ZNF766",0.0588884793145104,3.53684441701997,0.224003969727616,0.827817568642456,0.999950192382521,-4.66635405657448,"No"
"OSTF1",0.0488604026872057,5.72173622486604,0.223885015967563,0.827907321628902,0.999950192382521,-4.66635814699122,"No"
"SFT2D2",0.0475225632295446,6.37939705180393,0.223724054714345,0.828028774317149,0.999950192382521,-4.66636367851634,"No"
"RPL13A",0.0869122863601142,9.35559705269101,0.22364995332361,0.828084688860292,0.999950192382521,-4.66636622374339,"No"
"AJAP1",0.0523242627878346,3.43816121529391,0.223593821910651,0.828127044514444,0.999950192382521,-4.6663681511899,"No"
"NCALD",-0.0892404208304862,4.10490130601651,-0.223540066479551,0.828167607850949,0.999950192382521,-4.66636999660561,"No"
"PPP1R8",-0.0415208000668601,4.48040099077012,-0.223502771018169,0.828195750967869,0.999950192382521,-4.66637127669778,"No"
"RTN3",0.0467221679495609,5.3317958029564,0.223421077910366,0.828257397410027,0.999950192382521,-4.66637407991963,"No"
"TNFSF13",-0.0513138460020479,3.66952051949483,-0.22333073575761,0.828325571958041,0.999950192382521,-4.6663771787568,"No"
"GP1BA",0.0821402953318158,4.87163566415826,0.222870628022414,0.828672804870051,0.999950192382521,-4.66639294192579,"No"
"USB1",-0.0925425431441056,6.07219871523955,-0.222797901746984,0.828727693354407,0.999950192382521,-4.66639543059495,"No"
"TMED9",-0.0879849767323968,6.41382333079688,-0.222753898560317,0.828760904225669,0.999950192382521,-4.66639693598324,"No"
"SHH",0.0458662103555527,4.59071528336568,0.222455606957142,0.828986045686148,0.999950192382521,-4.66640713312717,"No"
"ZNF425",-0.0361400750123959,5.33807550589873,-0.222335768087471,0.829076501087802,0.999950192382521,-4.66641122606896,"No"
"C1orf226",0.133699962826166,5.27399847440462,0.222145524626166,0.829220103952015,0.999950192382521,-4.66641771915214,"No"
"NECAB2",-0.128655556598254,6.34955210256792,-0.222093166935506,0.829259626669316,0.999950192382521,-4.66641950518514,"No"
"CRYAB",-0.14628513399615,5.00911092340471,-0.222072763781289,0.829275028328457,0.999950192382521,-4.66642020106879,"No"
"CACNA1A",0.0401406139422278,5.45569020049586,0.222025118161883,0.829310994714635,0.999950192382521,-4.66642182585836,"No"
"LOC100310756",-0.0342193060929636,6.25838448579789,-0.221920371714872,0.829390066447106,0.999950192382521,-4.66642539667418,"No"
"TMEM184C",-0.0897424699016716,6.67857221398542,-0.221882387790711,0.829418740520614,0.999950192382521,-4.66642669114181,"No"
"GNA11",-0.052786334771314,5.89124098329973,-0.221859977870156,0.829435657900451,0.999950192382521,-4.66642745475565,"No"
"LIN7A",0.0522084516119854,5.32476378769745,0.221737167269867,0.829528369991609,0.999950192382521,-4.66643163816235,"No"
"MTO1",0.0847108098803169,5.91446489737938,0.221709283528675,0.829549420354863,0.999950192382521,-4.66643258767496,"No"
"DIO3OS",0.0599745599672978,5.39319163002935,0.221669023499068,0.82957981424372,0.999950192382521,-4.66643395842545,"No"
"TRIM74",-0.0606505696080877,4.97341990123699,-0.221581426019219,0.829645946082989,0.999950192382521,-4.66643694005194,"No"
"FRG1BP",0.0461841799200906,3.80176085121411,0.221473825073339,0.829727181510386,0.999950192382521,-4.66644060097271,"No"
"TMEM263",0.0501445305439212,4.40556907425837,0.2214621827925,0.829735971205227,0.999950192382521,-4.6664409969751,"No"
"TTYH3",0.0457736069983667,5.97585937734717,0.221427333069704,0.829762282215725,0.999950192382521,-4.66644218223721,"No"
"MFSD9",-0.0697718294667418,4.9681642702907,-0.221369606402895,0.829805865465106,0.999950192382521,-4.66644414515729,"No"
"SAMD14",0.0381476525779121,4.5895230300528,0.221363161537989,0.829810731333473,0.999950192382521,-4.66644436427541,"No"
"FHIP1A",0.0591316110460873,4.65279974783147,0.221132683472603,0.829984747153986,0.999950192382521,-4.66645219616124,"No"
"EIF3L",-0.0687397139474832,8.36602745121724,-0.221072587137297,0.830030122773193,0.999950192382521,-4.6664542369839,"No"
"GAN",-0.0458033296914797,4.71875357349406,-0.22102277831603,0.830067731330765,0.999950192382521,-4.66645592803911,"No"
"SIDT2",0.0496219143951251,8.09920968679425,0.220833599142127,0.830210576785345,0.999950192382521,-4.66646234744429,"No"
"ZNF780B",-0.0845876004212989,3.88017453137745,-0.220729674590747,0.83028905097003,0.999950192382521,-4.66646587161789,"No"
"CERCAM",0.0379551931647724,3.70294392910439,0.220710216627281,0.830303744041174,0.999950192382521,-4.66646653127404,"No"
"ARHGAP24",-0.0969038979556123,4.25924296775645,-0.220668048485446,0.830335586231187,0.999950192382521,-4.66646796064611,"No"
"SVEP1",0.0476655395572196,4.78408737288553,0.220580182925946,0.830401936706449,0.999950192382521,-4.66647093816232,"No"
"RRAS",0.0512783838755793,5.24483896473182,0.220573363101141,0.830407086663366,0.999950192382521,-4.66647116921838,"No"
"ASTE1",0.10223105121131,5.02806927072016,0.220238359290742,0.830660073678297,0.999950192382521,-4.66648251055034,"No"
"MICAL2",-0.0729402484477895,6.82300500707744,-0.220235333658857,0.830662358658637,0.999950192382521,-4.66648261290415,"No"
"LINC01775",-0.0381353007284231,5.2808806477827,-0.220210250509525,0.830681301709729,0.999950192382521,-4.66648346138647,"No"
"ACP2",-0.0887173016062563,5.80036963333704,-0.220205235875642,0.830685088826446,0.999950192382521,-4.66648363100407,"No"
"TRAPPC2L",0.0414986433853324,4.76637899176413,0.220191912895569,0.830695150536724,0.999950192382521,-4.6664840816291,"No"
"CCDC174",0.0403142804700165,5.12232934933081,0.22005382802514,0.830799436182528,0.999950192382521,-4.66648875051991,"No"
"ANKRD19P",0.0470012970963323,7.95190137967936,0.220032101465679,0.83081584502129,0.999950192382521,-4.66648948487156,"No"
"POLM",0.0643931374746085,4.10581176534311,0.219891897415307,0.830921735279766,0.999950192382521,-4.66649422202087,"No"
"RFTN1",-0.0840060833136658,5.83009041008704,-0.219802846819511,0.830988993348201,0.999950192382521,-4.66649722928464,"No"
"SMPD4",-0.138976893775611,5.55636655747642,-0.219629653111571,0.831119807135471,0.999950192382521,-4.66650307466686,"No"
"NR1D2",-0.0545982555637972,5.17250601422551,-0.219623007527786,0.831124826676859,0.999950192382521,-4.666503298869,"No"
"MYO15B",0.0783584421658858,5.35356276308703,0.219571889847632,0.831163437146645,0.999950192382521,-4.66650502320451,"No"
"CDKN2AIPNL",0.0390238626339237,3.62463670252236,0.21945055708688,0.83125508475289,0.999950192382521,-4.6665091145069,"No"
"RNF213",0.0506302180102818,5.73331755535306,0.219406545297014,0.831288329328759,0.999950192382521,-4.66651059802285,"No"
"SLC6A1",-0.234320949561203,4.40713704615071,-0.219348282179595,0.83133233927881,0.999950192382521,-4.6665125614632,"No"
"BORCS6",0.0426461807498244,6.27898849117745,0.219334678990303,0.8313426147486,0.999950192382521,-4.66651301981086,"No"
"JMJD1C",0.0497249898646723,6.41960524449062,0.219275906366433,0.831387010339347,0.999950192382521,-4.66651499978326,"No"
"RAB2A",-0.0383980572354199,7.56527231223001,-0.219202832875727,0.831442209383787,0.999950192382521,-4.66651746080786,"No"
"AFG3L2",-0.0697840660491993,6.49472002512468,-0.219100496792677,0.831519514766417,0.999950192382521,-4.66652090600914,"No"
"KCTD5",0.0384316599971903,4.38560478170271,0.219079633856401,0.831535275007698,0.999950192382521,-4.66652160817804,"No"
"ANO10",0.0722208089729985,6.89833785980523,0.218613306748635,0.831887567770083,0.999950192382521,-4.66653728591333,"No"
"ZMYM3",-0.0604318149179095,5.01735134381232,-0.218559635519351,0.831928116936743,0.999950192382521,-4.66653908821809,"No"
"IFRD1",0.0711506454656021,4.26991983743688,0.218528461297462,0.831951669624199,0.999950192382521,-4.66654013486379,"No"
"SLC26A6",0.0352884041538104,4.37761185381568,0.218214086131584,0.832189195656937,0.999950192382521,-4.66655068154091,"No"
"DDX59",0.0385742019089621,7.25487619353286,0.218153373143373,0.832235069409434,0.999950192382521,-4.66655271662936,"No"
"EXD2",0.0971943327416698,3.80117808499073,0.218113744234848,0.832265012734796,0.999950192382521,-4.66655404468385,"No"
"LOC100288069",-0.0557882871212367,8.80225373909515,-0.217909834623889,0.832419089933958,0.999950192382521,-4.66656087441764,"No"
"PSMA3",0.0526427945772294,5.95497435541446,0.217866915044408,0.832451521585475,0.999950192382521,-4.66656231116526,"No"
"PUDP",0.0714320576422978,6.4467869691802,0.217710587902275,0.83256965110138,0.999950192382521,-4.66656754192444,"No"
"PODXL",0.0592118433841513,5.69648547458526,0.217671405292331,0.832599260366344,0.999950192382521,-4.666568852411,"No"
"KHSRP",0.0392490291998797,6.85311821720709,0.21766353808694,0.832605205439664,0.999950192382521,-4.66656911550666,"No"
"ASPHD1",-0.035698102745763,4.29662679063059,-0.217624785980223,0.832634489715048,0.999950192382521,-4.66657041132144,"No"
"ZNRD2",-0.0676319325418628,4.65482401431003,-0.217600333974408,0.832652967800044,0.999950192382521,-4.666571228845,"No"
"MAN1B1",-0.0406965627216751,5.17215545794601,-0.217565932111072,0.832678965056214,0.999950192382521,-4.66657237887768,"No"
"QPCTL",0.040289590531291,4.61167926105693,0.21747203684202,0.832749922173727,0.999950192382521,-4.66657551683037,"No"
"TRAPPC12",-0.0492863014510707,4.3587995201102,-0.217429134757229,0.832782344024329,0.999950192382521,-4.66657695016364,"No"
"CNOT11",0.0872503112551843,6.23847589546233,0.217387038858178,0.832814156951672,0.999950192382521,-4.66657835629327,"No"
"POLR2H",0.102164948840033,5.66583258066477,0.217339392618805,0.83285016479916,0.999950192382521,-4.66657994749895,"No"
"APP",0.0461416795635152,8.31536831166461,0.217307090496526,0.832874576821823,0.999950192382521,-4.66658102607418,"No"
"PCMTD2",0.105141775586635,4.20017985857104,0.217300153738757,0.832879819235476,0.999950192382521,-4.6665812576736,"No"
"LASP1",0.0518788586926657,8.41934727537173,0.21721078811327,0.832947357560247,0.999950192382521,-4.6665842407,"No"
"C8orf82",0.0706207165481949,5.41419819720522,0.217189762419422,0.832963247998814,0.999950192382521,-4.66658494236329,"No"
"UBE2W",0.0509656214426562,5.00275835015125,0.217133110271496,0.833006063987949,0.999950192382521,-4.66658683261072,"No"
"PLS3",-0.0459832594633482,8.57267222959735,-0.217045229365138,0.833072482886519,0.999950192382521,-4.6665897638758,"No"
"SLC52A2",-0.0416743897633927,5.80936204791885,-0.216900866105954,0.833181593232328,0.999950192382521,-4.66659457658293,"No"
"CPSF1",0.0482108482687345,6.43114742657641,0.216799764947489,0.833258008155502,0.999950192382521,-4.66659794517153,"No"
"CDR1",-0.099595098610866,9.23419748064447,-0.216601089221258,0.833408177910933,0.999950192382521,-4.66660456036022,"No"
"POP7",0.0559265119611201,6.04834120810424,0.215992855410771,0.83386795803861,0.999950192382521,-4.6666247753931,"No"
"FGFR3",-0.0705428915681843,6.03146212120524,-0.21594335246141,0.833905381580003,0.999950192382521,-4.66662641820186,"No"
"ZNF140",0.0868504517325874,4.94235074198229,0.215932021342813,0.833913947810379,0.999950192382521,-4.66662679418531,"No"
"UBOX5",0.0461814297015666,3.95539575499343,0.215888084528855,0.833947163891602,0.999950192382521,-4.66662825189155,"No"
"LETM1",0.0367820603496156,4.65924723828131,0.21579431192062,0.834018056829164,0.999950192382521,-4.66663136204356,"No"
"GYPC",-0.0501988794958113,5.0257332732207,-0.215772898245067,0.834034245983705,0.999950192382521,-4.66663207208417,"No"
"NUP98",-0.0657669306355002,5.08706632080661,-0.215427347595025,0.834295500426141,0.999950192382521,-4.66664352039468,"No"
"CLEC2B",-0.123890080462524,5.54031263300037,-0.215394622442255,0.834320243476869,0.999950192382521,-4.66664460366686,"No"
"CHD6",0.0774692727703137,5.14274739557802,0.215355797774881,0.834349598539424,0.999950192382521,-4.66664588863662,"No"
"LYL1",0.0433668810547427,5.11663323918917,0.215317105908364,0.834378853462411,0.999950192382521,-4.66664716898512,"No"
"VPS4A",0.0514576578143409,6.70931832283939,0.215256130115502,0.834424957811147,0.999950192382521,-4.66664918627075,"No"
"NOP14",0.0931662747331572,6.54364525137881,0.215187355151932,0.834476959987115,0.999950192382521,-4.66665146090693,"No"
